"emp_no","birth_date","first_name","last_name","gender","hire_date"
237418,"1955-05-27 00:00:00","Arvind","Stiles","F","1986-05-29 00:00:00"
269491,"1963-02-08 00:00:00","Diederik","Petereit","M","1986-05-29 00:00:00"
285720,"1958-12-19 00:00:00","Hironobu","Speek","F","1986-05-29 00:00:00"
418211,"1959-04-13 00:00:00","Aiichiro","Hatcliff","M","1986-05-29 00:00:00"
100302,"1956-08-14 00:00:00","Hilary","Salverda","M","1986-05-29 00:00:00"
464606,"1961-04-13 00:00:00","Pranas","Harbusch","F","1986-05-29 00:00:00"
97261,"1959-06-30 00:00:00","Chinya","Grabner","M","1986-05-29 00:00:00"
78629,"1953-02-15 00:00:00","Geoff","Muniz","F","1986-05-29 00:00:00"
55765,"1952-08-19 00:00:00","Kotesh","Noriega","M","1986-05-29 00:00:00"
432100,"1957-01-04 00:00:00","Basil","Passafiume","M","1986-05-29 00:00:00"
212892,"1952-06-15 00:00:00","Surveyors","Gubsky","F","1986-05-29 00:00:00"
470822,"1960-09-09 00:00:00","Uzi","Tiemann","M","1986-05-29 00:00:00"
401491,"1961-06-04 00:00:00","Serap","Sessa","M","1986-05-29 00:00:00"
293136,"1958-02-18 00:00:00","Weicheng","Redmiles","F","1986-05-29 00:00:00"
16910,"1953-03-06 00:00:00","Kazunori","Botman","M","1986-05-29 00:00:00"
240936,"1952-03-30 00:00:00","Shahid","Tanemo","F","1986-05-29 00:00:00"
261377,"1960-07-27 00:00:00","Paris","Monarch","M","1986-05-29 00:00:00"
16993,"1954-12-28 00:00:00","Hongzue","Dahlbom","M","1986-05-29 00:00:00"
467942,"1955-04-21 00:00:00","Teunis","Sichman","M","1986-05-29 00:00:00"
17026,"1964-11-21 00:00:00","Sham","Hockney","M","1986-05-29 00:00:00"
273657,"1953-09-12 00:00:00","Jouko","Hashii","F","1986-05-29 00:00:00"
290631,"1955-09-03 00:00:00","Yoshinari","Vieri","M","1986-05-29 00:00:00"
234028,"1956-11-20 00:00:00","King","Rabehasaina","M","1986-05-29 00:00:00"
57346,"1960-05-13 00:00:00","Shalesh","Morrow","M","1986-05-29 00:00:00"
18806,"1955-08-27 00:00:00","Akhilish","Petereit","M","1986-05-29 00:00:00"
215371,"1955-05-23 00:00:00","Yahiko","Chinin","M","1986-05-29 00:00:00"
69471,"1962-07-11 00:00:00","Yongmin","Vanwelkenhuysen","M","1986-05-29 00:00:00"
406372,"1963-04-16 00:00:00","Xianlong","Morton","F","1986-05-29 00:00:00"
107021,"1962-04-23 00:00:00","Dung","Zongker","M","1986-05-29 00:00:00"
498729,"1954-02-07 00:00:00","Eberhardt","Servieres","M","1986-05-29 00:00:00"
82163,"1962-06-03 00:00:00","Moon","Viele","M","1986-05-29 00:00:00"
452227,"1959-05-09 00:00:00","Aksel","Cronin","F","1986-05-29 00:00:00"
200896,"1958-04-12 00:00:00","Duri","Pavlopoulou","M","1986-05-29 00:00:00"
75133,"1952-08-07 00:00:00","Tayeb","Spataro","M","1986-05-29 00:00:00"
405125,"1962-03-29 00:00:00","Hinrich","Kaelbling","M","1986-05-29 00:00:00"
257895,"1956-09-10 00:00:00","Subir","Serre","M","1986-05-29 00:00:00"
227340,"1962-02-12 00:00:00","Kshitij","Duclos","M","1986-05-29 00:00:00"
443461,"1961-05-01 00:00:00","Magdalena","Chleq","F","1986-05-29 00:00:00"
273572,"1961-10-23 00:00:00","Xinan","Emiris","F","1986-05-29 00:00:00"
239261,"1955-01-14 00:00:00","Shem","Pileggi","M","1986-05-29 00:00:00"
43543,"1961-03-23 00:00:00","Tomofumi","Leuchs","M","1986-05-29 00:00:00"
451682,"1955-02-10 00:00:00","Fumiyo","Ariola","M","1986-05-29 00:00:00"
492829,"1953-04-14 00:00:00","Chaitali","Schwartzburd","M","1986-05-29 00:00:00"
426316,"1956-09-03 00:00:00","Xuejun","dAstous","F","1986-05-29 00:00:00"
422674,"1957-04-17 00:00:00","Fumiyo","Beidas","M","1986-05-29 00:00:00"
407460,"1954-11-23 00:00:00","Guiseppe","Morris","M","1986-05-29 00:00:00"
423119,"1961-12-28 00:00:00","Shahar","Bratten","F","1986-05-29 00:00:00"
276815,"1963-03-14 00:00:00","Subhrajyoti","Bail","F","1986-05-29 00:00:00"
83805,"1965-01-23 00:00:00","Manohar","Harllee","F","1986-05-29 00:00:00"
276916,"1964-12-16 00:00:00","Moss","Bruckman","M","1986-05-29 00:00:00"
408690,"1952-06-06 00:00:00","Vidya","Terekhov","M","1986-05-29 00:00:00"
475524,"1952-04-16 00:00:00","Tru","Beidas","F","1986-05-29 00:00:00"
89152,"1959-04-25 00:00:00","Yucel","Kowalchuk","M","1986-05-29 00:00:00"
444799,"1960-09-15 00:00:00","Visit","Kugler","M","1986-05-29 00:00:00"
210064,"1960-02-14 00:00:00","Kwangho","Serra","M","1986-05-29 00:00:00"
499191,"1961-05-23 00:00:00","Mihalis","Mawatari","M","1986-05-29 00:00:00"
469475,"1954-08-04 00:00:00","Hein","Munos","F","1986-05-29 00:00:00"
469493,"1953-12-01 00:00:00","Hugo","Talmon","M","1986-05-29 00:00:00"
48828,"1957-10-22 00:00:00","Steen","Gornas","F","1986-05-29 00:00:00"
95714,"1955-08-06 00:00:00","Doohun","Kaiserswerth","M","1986-05-29 00:00:00"
103759,"1954-11-05 00:00:00","Rance","Rajaraman","M","1986-05-29 00:00:00"
287898,"1958-05-15 00:00:00","Kazuhisa","Underwood","F","1986-05-29 00:00:00"
247978,"1956-09-17 00:00:00","Uriel","Pargas","M","1986-05-29 00:00:00"
437160,"1963-03-12 00:00:00","Vitali","Greibach","M","1986-05-29 00:00:00"
243662,"1964-12-28 00:00:00","Leah","Broder","F","1986-05-29 00:00:00"
212328,"1956-12-06 00:00:00","Ymte","England","M","1986-05-29 00:00:00"
234779,"1957-01-26 00:00:00","Tze","Itschner","F","1986-05-29 00:00:00"
226671,"1953-05-15 00:00:00","Mostafa","Coullard","F","1986-05-29 00:00:00"
59237,"1952-09-06 00:00:00","Gen","Lundstrom","M","1986-05-29 00:00:00"
482667,"1963-10-27 00:00:00","Xiaopeng","Terwilliger","M","1986-05-29 00:00:00"
490342,"1959-02-06 00:00:00","Larisa","Bahl","M","1986-05-29 00:00:00"
486393,"1953-08-27 00:00:00","Kristinn","Aloisi","M","1986-05-29 00:00:00"
218417,"1952-02-03 00:00:00","Moto","Aamodt","F","1986-05-29 00:00:00"
88097,"1957-02-26 00:00:00","Brewster","Kalsbeek","M","1986-05-29 00:00:00"
280134,"1953-06-19 00:00:00","Yuichiro","Pehl","M","1986-05-29 00:00:00"
206447,"1953-07-21 00:00:00","Feixiong","Conte","F","1986-05-29 00:00:00"
87772,"1963-03-22 00:00:00","Wayne","Ramalingam","F","1986-05-29 00:00:00"
453323,"1964-09-27 00:00:00","Limsoon","Farrar","M","1986-05-29 00:00:00"
270267,"1963-05-28 00:00:00","Xuedong","Merks","M","1986-05-29 00:00:00"
71273,"1958-03-30 00:00:00","Nishit","Katalagarianos","M","1986-05-29 00:00:00"
461957,"1953-05-20 00:00:00","Harjit","Biran","M","1986-05-29 00:00:00"
243298,"1958-04-04 00:00:00","Rajmohan","Radhakrishnan","M","1986-05-29 00:00:00"
98294,"1959-08-23 00:00:00","Pintsang","Conte","F","1986-05-29 00:00:00"
208957,"1956-11-10 00:00:00","Vivian","Kriebel","M","1986-05-29 00:00:00"
462357,"1956-12-05 00:00:00","Dante","Birge","M","1986-05-29 00:00:00"
481815,"1954-06-23 00:00:00","Khedija","Jenevein","M","1986-05-29 00:00:00"
21178,"1954-03-03 00:00:00","Ymte","Skrikant","F","1986-05-29 00:00:00"
261023,"1962-07-31 00:00:00","Turgut","Flexer","M","1986-05-29 00:00:00"
259106,"1960-05-01 00:00:00","Huei","Itzfeldt","F","1986-05-29 00:00:00"
232040,"1953-02-25 00:00:00","Vasiliy","Hoogerwoord","M","1986-05-29 00:00:00"
414271,"1955-08-27 00:00:00","Sanjit","Kermarrec","F","1986-05-28 00:00:00"
230016,"1961-01-18 00:00:00","Yuuichi","Babu","M","1986-05-28 00:00:00"
10297,"1956-06-17 00:00:00","Narain","Oaver","F","1986-05-28 00:00:00"
294818,"1955-06-23 00:00:00","Jiang","Peha","M","1986-05-28 00:00:00"
95947,"1952-11-10 00:00:00","Carrsten","Stenning","M","1986-05-28 00:00:00"
49130,"1952-06-25 00:00:00","Pohua","Bage","M","1986-05-28 00:00:00"
34017,"1963-02-03 00:00:00","Tuval","Varman","F","1986-05-28 00:00:00"
425632,"1964-04-14 00:00:00","Mohan","Lindqvist","M","1986-05-28 00:00:00"
461823,"1959-09-15 00:00:00","Bogdan","dAstous","M","1986-05-28 00:00:00"
276527,"1957-06-29 00:00:00","Adamantios","Brattka","M","1986-05-28 00:00:00"
77751,"1956-07-28 00:00:00","Huai","Rothe","M","1986-05-28 00:00:00"
74936,"1958-01-29 00:00:00","Fen","Denti","M","1986-05-28 00:00:00"
227335,"1963-08-01 00:00:00","Holgard","Vecchi","F","1986-05-28 00:00:00"
475357,"1961-04-02 00:00:00","Yuping","Bojadziev","M","1986-05-28 00:00:00"
284051,"1959-10-25 00:00:00","Mechthild","Jenevein","F","1986-05-28 00:00:00"
80469,"1960-09-15 00:00:00","Yuuichi","Hebden","M","1986-05-28 00:00:00"
220672,"1953-11-07 00:00:00","Genta","Caine","F","1986-05-28 00:00:00"
473601,"1957-12-05 00:00:00","Shirish","Bernardeschi","F","1986-05-28 00:00:00"
409237,"1962-11-04 00:00:00","Sampalli","Srimani","M","1986-05-28 00:00:00"
213889,"1963-05-11 00:00:00","Fabrizio","Qiwen","F","1986-05-28 00:00:00"
277469,"1964-06-01 00:00:00","Yagil","Swiss","F","1986-05-28 00:00:00"
242177,"1960-08-31 00:00:00","Tetsushi","Kornatzky","M","1986-05-28 00:00:00"
29580,"1955-05-24 00:00:00","Rafail","Peyn","M","1986-05-28 00:00:00"
488456,"1955-05-25 00:00:00","Eran","Vesna","F","1986-05-28 00:00:00"
61400,"1962-04-22 00:00:00","Sverrir","Douceur","F","1986-05-28 00:00:00"
210829,"1956-07-22 00:00:00","Gita","Brizzi","M","1986-05-28 00:00:00"
107336,"1957-03-20 00:00:00","Juichirou","Verspoor","M","1986-05-28 00:00:00"
91617,"1961-05-16 00:00:00","Lihong","Shackel","M","1986-05-28 00:00:00"
90280,"1960-03-15 00:00:00","Manohar","Shackell","F","1986-05-28 00:00:00"
453190,"1953-02-28 00:00:00","Kiam","Danley","F","1986-05-28 00:00:00"
265238,"1952-04-11 00:00:00","Goa","Benzaken","F","1986-05-28 00:00:00"
64298,"1955-12-21 00:00:00","Toshimori","Lupu","M","1986-05-28 00:00:00"
497213,"1958-02-18 00:00:00","Lenore","Zhang","M","1986-05-28 00:00:00"
289619,"1955-11-11 00:00:00","Jiafu","Mundy","M","1986-05-28 00:00:00"
204321,"1964-05-28 00:00:00","Shakhar","Vitiello","M","1986-05-28 00:00:00"
430124,"1960-09-15 00:00:00","Radhia","Ritzmann","M","1986-05-28 00:00:00"
262271,"1954-07-18 00:00:00","Martina","Maliniak","M","1986-05-28 00:00:00"
294481,"1953-11-17 00:00:00","Berry","Brookner","M","1986-05-28 00:00:00"
234847,"1955-11-27 00:00:00","Alexius","Wallrath","F","1986-05-28 00:00:00"
17232,"1959-08-09 00:00:00","Lihong","Baaz","M","1986-05-28 00:00:00"
229587,"1954-12-09 00:00:00","Leucio","Zucker","M","1986-05-28 00:00:00"
497419,"1957-06-15 00:00:00","Mart","Azumi","M","1986-05-28 00:00:00"
78823,"1959-05-02 00:00:00","Ortrud","Rusterholz","M","1986-05-28 00:00:00"
498217,"1964-04-25 00:00:00","Saeed","Rosis","M","1986-05-28 00:00:00"
439804,"1958-03-28 00:00:00","Doohun","Karunanithi","F","1986-05-28 00:00:00"
17849,"1954-10-03 00:00:00","Mandell","Varker","F","1986-05-28 00:00:00"
475737,"1952-10-31 00:00:00","Zhiguo","Norsworthy","M","1986-05-28 00:00:00"
415710,"1959-02-03 00:00:00","Remko","Remmele","F","1986-05-28 00:00:00"
27404,"1961-11-12 00:00:00","Genevieve","Cmelik","F","1986-05-28 00:00:00"
462590,"1952-02-14 00:00:00","DeForest","Zucker","F","1986-05-28 00:00:00"
229137,"1955-02-19 00:00:00","Susanta","Prenel","M","1986-05-28 00:00:00"
98521,"1956-09-22 00:00:00","Mana","Hiraishi","F","1986-05-28 00:00:00"
468783,"1963-02-10 00:00:00","Shigeo","Hooghiemstra","F","1986-05-28 00:00:00"
419130,"1953-01-17 00:00:00","Willard","Reghbati","F","1986-05-28 00:00:00"
491495,"1956-09-16 00:00:00","Teruyuki","Kroll","M","1986-05-28 00:00:00"
415543,"1954-06-19 00:00:00","Chiranjit","Karnin","M","1986-05-28 00:00:00"
216024,"1963-04-25 00:00:00","Terresa","Hebert","M","1986-05-28 00:00:00"
292689,"1963-06-01 00:00:00","Hideo","Matteis","M","1986-05-28 00:00:00"
44240,"1955-05-06 00:00:00","Deniz","Famili","M","1986-05-28 00:00:00"
204530,"1954-01-23 00:00:00","Changho","Fritzsche","M","1986-05-28 00:00:00"
290243,"1964-02-18 00:00:00","Rafail","Jumpertz","F","1986-05-28 00:00:00"
22515,"1964-09-07 00:00:00","Howell","Brendel","M","1986-05-28 00:00:00"
228451,"1960-10-01 00:00:00","Khalid","Holburn","M","1986-05-28 00:00:00"
46248,"1952-12-18 00:00:00","Leif","dAstous","M","1986-05-28 00:00:00"
213361,"1961-02-14 00:00:00","Bogdan","Vickson","F","1986-05-28 00:00:00"
84852,"1959-04-04 00:00:00","Kiam","Porotnikoff","F","1986-05-28 00:00:00"
284955,"1964-01-14 00:00:00","Jianhao","Bahk","F","1986-05-28 00:00:00"
70218,"1953-06-05 00:00:00","Stabislas","Luga","M","1986-05-28 00:00:00"
244787,"1954-06-07 00:00:00","Rosalyn","Talmor","M","1986-05-28 00:00:00"
53507,"1960-11-12 00:00:00","Zhilian","Frezza","F","1986-05-28 00:00:00"
78717,"1964-12-11 00:00:00","Mototsugu","Tzvieli","F","1986-05-28 00:00:00"
422957,"1960-04-18 00:00:00","Yurij","Crabtree","F","1986-05-28 00:00:00"
280402,"1954-09-07 00:00:00","Ramya","Snyers","F","1986-05-28 00:00:00"
281907,"1957-11-10 00:00:00","Masasuke","Gaughan","M","1986-05-28 00:00:00"
55341,"1959-09-11 00:00:00","Berthier","Perri","F","1986-05-28 00:00:00"
102867,"1957-01-14 00:00:00","Atreyi","Tzvieli","M","1986-05-28 00:00:00"
212950,"1952-02-25 00:00:00","Udi","Schiettecatte","F","1986-05-28 00:00:00"
419939,"1962-03-10 00:00:00","Fumiko","Stranks","F","1986-05-28 00:00:00"
413255,"1962-10-26 00:00:00","Shooichi","Murtafg","F","1986-05-28 00:00:00"
28719,"1964-03-08 00:00:00","Jacopo","Sabnani","F","1986-05-28 00:00:00"
261337,"1954-10-12 00:00:00","Deniz","Leslie","M","1986-05-28 00:00:00"
460381,"1955-06-26 00:00:00","Atilio","Pietracaprina","F","1986-05-28 00:00:00"
210005,"1959-11-07 00:00:00","Tetsurou","Shackell","F","1986-05-28 00:00:00"
488848,"1952-07-17 00:00:00","Changho","Poehlman","M","1986-05-28 00:00:00"
225646,"1961-03-29 00:00:00","Gil","Winter","M","1986-05-28 00:00:00"
246991,"1958-02-18 00:00:00","Yucel","Jenevein","M","1986-05-28 00:00:00"
21917,"1957-09-11 00:00:00","Sadun","Pews","M","1986-05-28 00:00:00"
77990,"1955-07-25 00:00:00","Vincent","Carrere","F","1986-05-28 00:00:00"
486508,"1959-06-27 00:00:00","Serif","Narlikar","F","1986-05-28 00:00:00"
469434,"1954-02-17 00:00:00","Yuuichi","Gils","F","1986-05-28 00:00:00"
260701,"1962-12-17 00:00:00","Aran","Kleiser","M","1986-05-28 00:00:00"
494178,"1960-04-16 00:00:00","Guttorm","Gyorkos","M","1986-05-28 00:00:00"
243715,"1952-10-11 00:00:00","Baziley","Gewali","M","1986-05-28 00:00:00"
252750,"1963-09-22 00:00:00","Miyeon","Remmers","F","1986-05-28 00:00:00"
264010,"1958-11-02 00:00:00","Christoph","Shokrollahi","F","1986-05-28 00:00:00"
50635,"1959-02-14 00:00:00","Guiseppe","Chiola","F","1986-05-28 00:00:00"
477137,"1962-11-05 00:00:00","Atreye","Vernadat","M","1986-05-28 00:00:00"
68678,"1952-02-02 00:00:00","Rayond","Slutz","M","1986-05-28 00:00:00"
77208,"1955-12-07 00:00:00","Bartek","Malabarba","F","1986-05-28 00:00:00"
216385,"1964-06-24 00:00:00","Youssef","Leijenhorst","M","1986-05-28 00:00:00"
408686,"1959-02-23 00:00:00","Abdelkader","Lieblein","M","1986-05-28 00:00:00"
202100,"1959-12-06 00:00:00","Morrie","Kawashima","F","1986-05-28 00:00:00"
451247,"1961-10-27 00:00:00","Fei","Rabejac","M","1986-05-28 00:00:00"
259553,"1952-12-29 00:00:00","Danai","Krychniak","M","1986-05-28 00:00:00"
274654,"1962-12-17 00:00:00","Maris","Isaak","F","1986-05-28 00:00:00"
37410,"1955-05-04 00:00:00","Mingdong","Lunt","M","1986-05-28 00:00:00"
69690,"1964-04-28 00:00:00","Sugwoo","Tetzlaff","M","1986-05-28 00:00:00"
423054,"1963-08-26 00:00:00","Spyrose","Preusig","F","1986-05-28 00:00:00"
426859,"1953-09-12 00:00:00","Jeanne","Collavizza","M","1986-05-28 00:00:00"
95138,"1962-12-02 00:00:00","Florian","Falck","F","1986-05-28 00:00:00"
494611,"1962-07-23 00:00:00","Ingmar","Roisin","M","1986-05-28 00:00:00"
56860,"1961-01-19 00:00:00","Evgueni","Levergood","M","1986-05-28 00:00:00"
488698,"1961-11-17 00:00:00","Yishay","Sadowski","M","1986-05-28 00:00:00"
46736,"1963-09-02 00:00:00","Arnd","Soloway","M","1986-05-28 00:00:00"
42625,"1957-12-12 00:00:00","Harngdar","Swick","F","1986-05-28 00:00:00"
461574,"1959-11-09 00:00:00","Val","Solovay","M","1986-05-28 00:00:00"
443375,"1957-06-25 00:00:00","Khalil","Demke","F","1986-05-28 00:00:00"
233277,"1960-10-17 00:00:00","Yunming","Marwedel","M","1986-05-28 00:00:00"
242390,"1954-05-18 00:00:00","Sahrah","Delgrossi","M","1986-05-27 00:00:00"
468070,"1963-11-22 00:00:00","Troy","Rajcani","M","1986-05-27 00:00:00"
22509,"1955-10-17 00:00:00","Zejun","Shumilov","M","1986-05-27 00:00:00"
260961,"1958-12-16 00:00:00","Junsik","Oaver","M","1986-05-27 00:00:00"
229568,"1962-10-04 00:00:00","Sanjai","Bain","M","1986-05-27 00:00:00"
468333,"1959-05-04 00:00:00","Kamran","Fetvedt","M","1986-05-27 00:00:00"
487503,"1953-07-23 00:00:00","Bernardo","Maraist","F","1986-05-27 00:00:00"
413437,"1960-07-03 00:00:00","Kristine","Randt","M","1986-05-27 00:00:00"
106762,"1959-05-11 00:00:00","Shaibal","Erol","M","1986-05-27 00:00:00"
64631,"1962-04-19 00:00:00","Sadegh","Matheson","M","1986-05-27 00:00:00"
244277,"1957-09-11 00:00:00","Kazuhisa","Ranum","F","1986-05-27 00:00:00"
75589,"1955-10-29 00:00:00","Sudharsan","Ghazalie","M","1986-05-27 00:00:00"
93896,"1959-02-17 00:00:00","Piyush","Rusterholz","M","1986-05-27 00:00:00"
429689,"1960-07-16 00:00:00","Tesuya","Puoti","F","1986-05-27 00:00:00"
295537,"1964-06-30 00:00:00","Shmuel","Aamodt","M","1986-05-27 00:00:00"
462341,"1962-01-16 00:00:00","Barna","Kamber","M","1986-05-27 00:00:00"
481338,"1955-12-20 00:00:00","Kirk","Morrow","F","1986-05-27 00:00:00"
71436,"1958-07-30 00:00:00","Giordano","Parhami","M","1986-05-27 00:00:00"
296003,"1955-02-28 00:00:00","Gay","Khamsi","M","1986-05-27 00:00:00"
19786,"1961-08-25 00:00:00","Hein","Pelc","M","1986-05-27 00:00:00"
498163,"1952-11-18 00:00:00","Rosita","Waschkowski","F","1986-05-27 00:00:00"
476790,"1962-07-18 00:00:00","Van","Hemaspaandra","M","1986-05-27 00:00:00"
94536,"1963-10-30 00:00:00","Serenella","Vuskovic","M","1986-05-27 00:00:00"
94729,"1962-10-20 00:00:00","Steen","Marchesini","F","1986-05-27 00:00:00"
27022,"1958-02-13 00:00:00","Mong","Ranum","M","1986-05-27 00:00:00"
77770,"1955-08-11 00:00:00","Gen","Przulj","M","1986-05-27 00:00:00"
247902,"1960-10-17 00:00:00","Francesca","Lieberherr","M","1986-05-27 00:00:00"
477060,"1960-05-27 00:00:00","Subhash","Mukaidono","F","1986-05-27 00:00:00"
230334,"1957-12-29 00:00:00","Noritoshi","Radwan","M","1986-05-27 00:00:00"
56743,"1963-11-28 00:00:00","Lansing","Nitto","F","1986-05-27 00:00:00"
412001,"1963-10-15 00:00:00","Chenxi","Shiratori","M","1986-05-27 00:00:00"
475429,"1964-06-21 00:00:00","Nakhoon","Taubman","F","1986-05-27 00:00:00"
493019,"1962-01-16 00:00:00","Woody","Teitelbaum","M","1986-05-27 00:00:00"
37524,"1959-11-02 00:00:00","Hidde","Fetvedt","M","1986-05-27 00:00:00"
78010,"1964-10-16 00:00:00","Bouchung","Babb","F","1986-05-27 00:00:00"
201256,"1952-12-16 00:00:00","Takanari","Undy","M","1986-05-27 00:00:00"
482881,"1958-05-10 00:00:00","Filipe","Cincotta","F","1986-05-27 00:00:00"
88127,"1955-08-13 00:00:00","Sushant","Hooghiemstra","F","1986-05-27 00:00:00"
277612,"1952-03-28 00:00:00","Lokesh","Flowers","M","1986-05-27 00:00:00"
495917,"1962-11-08 00:00:00","Toshiko","Binding","F","1986-05-27 00:00:00"
24331,"1962-04-06 00:00:00","Remko","Miara","M","1986-05-27 00:00:00"
422733,"1959-10-20 00:00:00","Dekang","Smailagic","M","1986-05-27 00:00:00"
42054,"1963-02-16 00:00:00","Feipei","Bierman","F","1986-05-27 00:00:00"
299682,"1960-08-18 00:00:00","Takahito","Muhling","F","1986-05-27 00:00:00"
263428,"1952-05-22 00:00:00","Subbu","Falster","F","1986-05-27 00:00:00"
459373,"1959-06-18 00:00:00","Kagan","Hellwagner","F","1986-05-27 00:00:00"
15250,"1956-11-14 00:00:00","Abdelghani","Fraisse","M","1986-05-27 00:00:00"
449313,"1964-04-01 00:00:00","Martina","Riesenhuber","M","1986-05-27 00:00:00"
33317,"1962-08-30 00:00:00","Baoqiu","Quittner","M","1986-05-27 00:00:00"
494504,"1960-04-05 00:00:00","Rafail","Snedden","M","1986-05-27 00:00:00"
490129,"1958-12-23 00:00:00","Irena","Savasere","M","1986-05-27 00:00:00"
441320,"1962-03-10 00:00:00","Bodo","Paciorek","F","1986-05-27 00:00:00"
474917,"1956-07-10 00:00:00","Kwun","Figueira","M","1986-05-27 00:00:00"
423416,"1960-08-14 00:00:00","Narain","Shrader","F","1986-05-27 00:00:00"
285276,"1957-08-28 00:00:00","Baziley","Thorensen","F","1986-05-27 00:00:00"
109521,"1962-07-31 00:00:00","Aron","Schreiter","F","1986-05-27 00:00:00"
447916,"1956-03-22 00:00:00","Kazuhiko","Bultermann","M","1986-05-27 00:00:00"
51326,"1959-02-26 00:00:00","Marco","Ohori","F","1986-05-27 00:00:00"
493871,"1955-07-01 00:00:00","Nimmagadda","Butterworth","M","1986-05-27 00:00:00"
79219,"1953-02-27 00:00:00","Yaghout","Irland","M","1986-05-27 00:00:00"
40818,"1956-07-01 00:00:00","Masasuke","Kuszyk","F","1986-05-27 00:00:00"
53217,"1955-08-04 00:00:00","Shem","Heystek","M","1986-05-27 00:00:00"
284056,"1952-08-23 00:00:00","Tze","Ambroszkiewicz","F","1986-05-27 00:00:00"
482578,"1957-07-30 00:00:00","Mari","Farrag","F","1986-05-27 00:00:00"
214382,"1956-09-04 00:00:00","Munehiko","Gonthier","M","1986-05-27 00:00:00"
39402,"1960-10-17 00:00:00","Jacqueline","Krider","F","1986-05-27 00:00:00"
442806,"1960-10-04 00:00:00","Kenton","Gornas","F","1986-05-27 00:00:00"
404111,"1960-04-14 00:00:00","Margo","Garnick","M","1986-05-27 00:00:00"
485120,"1957-03-28 00:00:00","Mitsuyuki","Pearson","M","1986-05-27 00:00:00"
200451,"1961-08-23 00:00:00","Giap","Cromarty","M","1986-05-27 00:00:00"
251526,"1954-10-31 00:00:00","Taisook","Tchuente","F","1986-05-27 00:00:00"
80140,"1958-06-02 00:00:00","Tran","Katzenelson","M","1986-05-27 00:00:00"
99220,"1953-05-24 00:00:00","Domenico","Zobel","M","1986-05-27 00:00:00"
244599,"1961-02-06 00:00:00","Boaz","Henders","F","1986-05-27 00:00:00"
63642,"1959-11-12 00:00:00","Rafols","Weedon","M","1986-05-27 00:00:00"
39136,"1957-07-02 00:00:00","Jeane","Bael","M","1986-05-27 00:00:00"
256179,"1954-09-07 00:00:00","Barun","Ginneken","M","1986-05-27 00:00:00"
31863,"1957-08-22 00:00:00","Duro","Biros","M","1986-05-27 00:00:00"
252404,"1963-11-29 00:00:00","Kersti","Sinitsyn","M","1986-05-27 00:00:00"
444558,"1954-05-07 00:00:00","Ebru","Maliniak","F","1986-05-27 00:00:00"
445562,"1954-08-23 00:00:00","Alair","Pietracaprina","F","1986-05-27 00:00:00"
293276,"1959-08-26 00:00:00","Cedric","Sankaranarayanan","F","1986-05-27 00:00:00"
